date,open,high,low,close,volume,signal,short_ema,long_ema,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2020-12-03,590.02,598.97,582.43,593.38,42552003.0,0.0,548.3837143640596,868.57212706032,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.47002134633762943,0.043177103477374024,0.9951866573913739,0.19314343481708976
2020-12-04,591.01,599.04,585.5,599.04,29401314.0,0.0,550.3702353693907,865.890215348277,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.46496610487393164,0.009538575617648037,0.995187067083499,0.23852883623330629
2020-12-07,604.9197,648.7856,603.05,641.76,56309709.0,0.0,553.9541477078459,863.6600639517768,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4268106428016399,0.07131410256410264,0.9951874692588246,0.2485970878918249
2020-12-08,625.505,651.28,618.5,649.88,64265029.0,0.0,557.71594583695,861.5328991363364,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.41955824692085786,0.01265270506108207,0.9951878641223472,0.3230054698456969
2020-12-09,653.69,654.32,588.0,604.48,71291190.0,0.0,559.5498303139325,858.9751588464227,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.46010735689468846,-0.06985905090170486,0.9951882518716735,0.33631783313146346
2020-12-10,574.37,627.75,566.34,627.07,67083153.0,0.0,562.197680105543,856.6676448280504,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.43993104865000043,0.03737096347273705,0.9951886326973399,0.2620366421071886
2020-12-11,615.01,624.0,596.8,609.99,46474974.0,0.0,564.071888728855,854.213140899413,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.45518608826130064,-0.027237788444671285,0.9951890067831575,0.30106268037278744
2020-12-14,619.0,642.7499,610.2001,639.83,52040649.0,0.0,567.0427950532137,852.0799753183244,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.42853442655162866,0.04891883473499581,0.9951893743064801,0.2723740368687564
2020-12-15,643.28,646.9,623.8,633.25,45223559.0,0.0,569.6391560315191,849.9025626285899,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.434411368041228,-0.010283981682634558,0.9951897354384835,0.32328196710824564
2020-12-16,628.23,632.5,605.0,622.77,42095813.0,0.0,571.7227185400869,847.642537129798,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4437716031188876,-0.01654954599289382,0.9951900903444572,0.3124965104709126
2020-12-17,628.19,658.82,619.5,655.9,56270144.0,0.0,575.02378840126,845.7346511882081,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.414181470664416,0.053197809785314076,0.9951904391840337,0.2951201913785234
2020-12-18,668.9,695.0,628.54,695.0,222126194.0,0.0,579.7287378757204,844.2348039127036,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3792592195636059,0.059612745845403214,0.9951907821114332,0.35032881400991145
2020-12-21,666.24,668.5,646.07,649.86,58045264.0,0.0,582.4789834492216,842.300726261831,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.41957610996489914,-0.06494964028776973,0.9951911192756914,0.4119388376119072
2020-12-22,648.0,649.88,614.23,640.34,51861644.0,0.0,584.7480429218011,840.2911667965391,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.42807891892857464,-0.014649309081956052,0.9951914508208815,0.34329786741600987
2020-12-23,632.2,651.4999,622.5701,645.98,33172972.0,0.0,587.149296140554,838.3577223508024,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4230415405089182,0.008807820845176062,0.9951917768863057,0.32800505259580387
2020-12-24,642.99,666.09,641.0,661.77,22865568.0,0.0,590.0755982526892,836.6006305861179,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.40893866723828415,0.024443481222328867,0.9951920976067076,0.33717731717246185
2020-12-28,674.51,681.4,660.8,663.69,31553561.0,0.0,592.9624375368975,834.8801267991914,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4072238150103159,0.0029013101228525517,0.995192413112448,0.3625392989627246
2020-12-29,661.0,669.9,655.0,665.99,22910811.0,0.0,595.8262635158427,833.1996280250702,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.40516956494556244,0.0034654733384560377,0.9951927235296788,0.3655705038930618
2020-12-30,672.0,696.6,668.3603,694.78,42846021.0,0.0,599.706802201496,831.8223182934776,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3794557130480606,0.04322887731047009,0.9951930289805174,0.36918877836514163
2020-12-31,699.99,718.72,691.12,705.67,49649928.0,0.0,603.8622217230059,830.5670713452838,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3697292855675537,0.015674026310486644,0.9951933295832072,0.4138259948185976
2021-01-04,719.46,744.4899,717.1895,729.77,48638189.0,0.0,608.7997816554371,829.5641154115,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3482043174977449,0.034151940708829986,0.9951936254522594,0.4301014664329773
2021-01-05,723.66,740.84,719.2,735.11,32245165.0,0.0,613.7531235513023,828.624273467107,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.34343488473870837,0.007317373967140384,0.9951939166986172,0.4653863232431095
2021-01-06,758.49,774.0,749.1,755.98,44699965.0,0.0,619.3306481179179,827.9014448753945,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3247947982815752,0.02839030893335681,0.9951942034297753,0.4730016521042506
2021-01-07,777.63,816.99,775.2,816.04,51498948.0,0.0,627.0447403485878,827.7834205482762,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.271152077025446,0.07944654620492608,0.9951944857499281,0.5023549619113021
2021-01-08,856.0,884.49,838.39,880.02,75055528.0,0.0,636.9653387662902,828.303187507995,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.21400819913721505,0.07840301945983041,0.9951947637600809,0.58311330214172
2021-01-11,849.4,854.43,803.6222,811.19,59554146.0,0.0,643.7976784225141,828.1329070352787,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.2754838652054697,-0.0782141314970114,0.9951950375581912,0.6623937845467956
2021-01-12,831.0,868.0,827.34,849.44,45985569.0,0.0,651.8620831902585,828.3449179105495,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.24132079347641633,0.047152948137920925,0.9951953072392549,0.579502243001303
2021-01-13,852.76,860.47,832.0,854.41,33312496.0,0.0,659.8051387514249,828.6042719611909,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.23688182703214464,0.005850913543040015,0.9951955728954484,0.6274306215173167
2021-01-14,843.39,863.0,838.75,845.0,31266327.0,0.0,667.0676823298004,828.7674135337163,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.24528638925359278,-0.01101344787631231,0.995195834616197,0.633462677123856
2021-01-15,852.0,859.9,819.1,826.16,38777596.0,0.0,673.3065967482396,828.7414691204455,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.2621133767405305,-0.02229585798816569,0.9951960924883124,0.6220769389695137
2021-01-19,837.8,850.0,833.0,844.55,25366980.0,0.0,680.02202432674,828.8987679351675,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.24568830774452285,0.02225961072915661,0.9951963465960664,0.5989466329203568
2021-01-20,858.74,859.5,837.28,850.45,25665883.0,0.0,686.7054743531424,829.1132080552156,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.24041870975232893,0.006985968859155811,0.9951965970212935,0.6217313502476592
2021-01-21,855.0,855.7199,841.4201,844.99,20598133.0,0.0,692.9127106530192,829.271186084517,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.24529532077561345,-0.006420130519136924,0.9951968438434636,0.6289234409318253
2021-01-22,834.31,848.0,828.62,846.64,20066497.0,0.0,698.9412318038812,829.4440101035766,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.2438216196422033,0.001952685830601597,0.9951970871397807,0.6223041929585215
2021-01-25,855.0,900.4,838.8201,880.8,41173397.0,0.0,706.072948203729,829.9550149781679,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.213311540419603,0.040347727487479945,0.9951973269852668,0.6243244522569736
2021-01-26,891.38,895.9,871.6,883.09,23131603.0,0.0,713.0147933722102,830.4837212967932,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.21126622187687008,0.0025999091734787427,0.9951975634528063,0.6653419962648767
2021-01-27,870.35,891.5,858.66,864.16,27333955.0,0.0,718.9420563772215,830.8188086470739,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.2281735930619938,-0.021436093716382332,0.9951977966132822,0.6680266919570516
2021-01-28,820.0,848.0,801.0,835.43,26378048.0,0.0,723.5102110290952,830.864691148098,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.25383385582737167,-0.033246158118866886,0.995198026535573,0.6458011486195007
2021-01-29,830.0003,842.41,780.1,793.53,34990754.0,0.0,726.2560851063856,830.493201683938,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.29125693309396866,-0.0501538130064757,0.9951982532866798,0.6112331643045454
2021-02-01,814.29,842.0,795.5601,839.81,25391385.0,0.0,730.709179808096,830.5859061447943,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.24992184918231927,0.05832167655917231,0.9951984769317623,0.5589352505136665
2021-02-02,844.68,880.5,842.2006,872.79,23998098.0,0.0,736.2809766783668,831.0058473771845,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.2204656895581577,0.03927078744001622,0.9951986975341981,0.6177182027517488
2021-02-03,877.02,878.08,853.0646,854.69,18343510.0,0.0,740.924467789019,831.2415105873619,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.2366317444155659,-0.020738092782914497,0.9951989151556643,0.6574676601346404
2021-02-04,855.0,856.5,833.42,849.99,15812661.0,0.0,745.2015474835673,831.428062720821,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.24082955976527967,-0.005499069838187043,0.99519912985618,0.6360790204939442
2021-02-05,845.0,864.77,838.97,852.23,18566637.0,0.0,749.398741699898,831.6350471713602,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.23882889883265013,0.002635325121472132,0.9951993416941574,0.6304440258029941
2021-02-08,869.67,877.77,854.75,863.42,20161719.0,0.0,753.8701635940197,831.9513153587098,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.2288345256915232,0.013130258263614136,0.995199550726468,0.6331496387182542
2021-02-09,855.12,859.8,841.75,849.46,15027305.0,0.0,757.6187846295484,832.1255311262848,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.24130293043237502,-0.016168261101202064,0.9951997570084766,0.6465510032319979
2021-02-10,843.635,844.82,800.02,804.82,35723444.0,0.0,759.4698126832916,831.8538342991576,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.2811732447326349,-0.052551032420596555,0.9951999605941134,0.6299103624699127
2021-02-11,812.44,829.8799,801.725,811.66,21622753.0,0.0,761.5164866957116,831.6529006245391,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.2750640836704984,0.008498794761561568,0.9952001615359112,0.5752840840708876
2021-02-12,801.26,817.33,785.3306,816.12,23768313.0,0.0,763.6578009429386,831.4983443994194,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.27108062484928064,0.00549491166251892,0.9952003598850292,0.5839560518240964
2021-02-16,818.0,821.0,792.44,796.22,19802324.0,0.0,764.9347499255686,831.1473160969375,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.288854353670409,-0.024383669068274272,0.9952005556913232,0.5895708477753251
2021-02-17,779.09,799.84,762.01,798.15,25878526.0,0.0,766.2373087520168,830.8189845934854,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.28713056992042024,0.0024239531787695334,0.9952007490033812,0.5644842224941975
2021-02-18,780.9,794.69,776.27,787.38,17957058.0,0.0,767.0664338989966,830.3867558910628,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.29674981913667914,-0.013493704190941536,0.9952009398685646,0.5669662628384665
2021-02-19,795.0,796.7899,777.37,781.3,18958255.0,0.0,767.624612961781,829.8983304593108,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.30218018452524503,-0.007721811577637294,0.9952011283330352,0.5531381920020634
2021-02-22,762.64,768.5,710.2,714.5,36594555.0,0.0,765.5412948064171,828.7500883651884,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3618427516233042,-0.08549852809420189,0.9952013144418002,0.5452429537863486
2021-02-23,662.13,713.6099,619.0,698.84,66606882.0,0.0,762.9255577551851,827.4574506700123,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.37582951510766954,-0.021917424772568195,0.995201498238764,0.4562404064830883
2021-02-24,711.85,745.0,694.17,742.02,36766950.0,0.0,762.1057319608641,826.6073267827486,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3372632030224271,0.061788106004235566,0.9952016797667276,0.4338633540471796
2021-02-25,726.15,737.2066,670.58,682.22,38126722.0,0.0,758.9729581584772,825.1706369640149,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.390673704706019,-0.08059081965445669,0.995201859067453,0.4956844531405473
2021-02-26,700.0,706.7,659.51,675.5,39767316.0,0.0,755.6995088189292,823.6813768947212,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3966756875039076,-0.009850194951775082,0.9952020361816807,0.41257553194365904
2021-03-01,690.11,719.0,685.05,718.43,27136239.0,0.0,754.2379594534809,822.6340995126842,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3583326634691819,0.06355292376017752,0.9952022111491546,0.40260864348020403
2021-03-02,718.28,721.11,685.0,686.44,23732158.0,0.0,751.5792159455012,821.2789343434038,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.38690460241329727,-0.044527650571384636,0.9952023840086837,0.46587911628239315
2021-03-03,687.99,700.7,651.705,653.2,30207960.0,0.0,747.7212074770503,819.6065071360067,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4165929816099962,-0.04842375152963119,0.9952025547981322,0.4205490120095974
2021-03-04,655.8,668.45,600.0,621.44,64799898.0,0.0,742.769003262264,817.6347010948524,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.44495949554763625,-0.048622167789344695,0.9952027235544508,0.37133725221214003
2021-03-05,626.06,627.8419,539.49,597.95,89396459.0,0.0,737.0898266637439,815.4487836710231,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4659396407741843,-0.03779930484037075,0.9952028903137339,0.32205553758923244
2021-03-08,600.55,620.125,558.79,563.0,51786958.0,0.0,730.2627746377148,812.9368554752916,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.49715531023641746,-0.05844970315243758,0.9952030551112332,0.283893855275775
2021-03-09,608.18,678.09,595.21,673.58,67523328.0,0.0,728.0399207303534,811.5502200974281,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3983905397318757,0.1964120781527532,0.9952032179813578,0.22486548111678287
2021-03-10,700.3,717.85,655.06,668.06,60605672.0,0.0,725.687766976222,810.1224567133742,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4033207398872843,-0.008195017666795423,0.9952033789577229,0.41369769183326743
2021-03-11,699.4,702.5,677.18,699.6,36253892.0,0.0,724.6647172908799,809.0227307759277,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3751507194340988,0.04721132832380337,0.9952035380731564,0.40562970711872576
2021-03-12,670.0,694.88,666.1394,693.73,33583840.0,0.0,723.4515911226102,807.8755394249234,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.38039352286023065,-0.008390508862206936,0.9952036953597649,0.4515884112431354
2021-03-15,694.09,713.18,684.04,707.94,29423479.0,0.0,722.8432934315275,806.8811559480586,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.36770183006886203,0.020483473397431284,0.995203850848872,0.4433331448966168
2021-03-16,703.35,707.92,671.0,676.88,32195672.0,0.0,721.0408113361734,805.5876121077795,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3954431374650555,-0.043873774613667926,0.9952040045711417,0.46337577431765664
2021-03-17,656.87,703.73,651.01,701.81,40372453.0,0.0,720.2866618720097,804.5549990519808,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.37317685306753134,0.03683075286609139,0.9952041565564965,0.4198835992205552
2021-03-18,684.29,689.23,652.0,653.16,33369022.0,0.0,717.654243759382,803.048581150966,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4166287076980789,-0.06932075633006085,0.9952043068342253,0.4557426691404786
2021-03-19,646.6,657.23,624.6201,654.87,42893978.0,0.0,715.1921165531317,801.5741674081703,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.41510141743254475,0.002618041521220027,0.9952044554329406,0.38685992805744795
2021-03-22,684.59,699.62,668.75,670.0,39512221.0,0.0,713.4198766883029,800.2649717125666,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.40158802461527476,0.023103822132636953,0.995204602380624,0.38942508503932566
2021-03-23,675.77,677.8,657.51,662.16,30491870.0,0.0,711.4096854456244,798.890792889556,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4085903378794781,-0.011701492537313452,0.9952047477046355,0.411930110800233
2021-03-24,667.91,668.02,630.11,630.27,33795174.0,0.0,708.2277369967765,797.212974054834,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4370729616033869,-0.04816056542225444,0.9952048914317482,0.4004622066726267
2021-03-25,613.0,645.5,609.5,640.39,39224850.0,0.0,705.5674335851382,795.6525464522985,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.42803426131847133,0.016056610658923942,0.9952050335881284,0.3529739004791433
2021-03-26,641.87,643.82,599.89,618.71,33852827.0,0.0,702.1612597190544,793.8919240995392,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4473978010592785,-0.03385436999328528,0.9952051741993905,0.368617289948894
2021-03-29,615.64,616.48,596.02,611.29,28636985.0,0.0,698.5976809065426,792.0749895313846,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.45402499039861394,-0.011992694477218846,0.9952053132905904,0.33537390280560486
2021-03-30,601.75,637.66,591.01,635.62,39432359.0,0.0,696.1279679298153,790.5182234663957,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4322945973223298,0.03980107641217767,0.9952054508862537,0.32365098856056473
2021-03-31,646.62,672.0,641.11,667.93,33337288.0,0.0,695.0221652659011,789.2984401483222,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.403436849673553,0.05083225826751825,0.9952055870103501,0.3622274917010039
2021-04-01,688.37,692.4203,659.42,661.75,35298378.0,0.0,693.7173744711599,788.0293014403787,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.4089565302823255,-0.00925246657583867,0.9952057216863757,0.41131362048971226
2021-04-05,707.71,708.16,684.7,691.05,41842767.0,0.0,693.6127715507223,787.0643332668427,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3827871707617696,0.044276539478655064,0.9952058549373084,0.4022857542216677
2021-04-06,690.3,696.55,681.37,691.62,28271839.0,0.0,693.5346236467724,786.1146384084662,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.38227807400659153,0.0008248317777295178,0.9952059867856549,0.44502441764540795
2021-04-07,687.0,691.38,667.84,670.97,26309433.0,0.0,692.6497364449383,784.9689206133572,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.40072166697927,-0.029857436164367646,0.9952061172534454,0.44583237452232644
2021-04-08,677.38,689.5499,671.645,683.8,23924329.0,0.0,692.3026879569015,783.9622646868562,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.38926252422675356,0.01912157026394601,0.995206246362249,0.41658853917522315
2021-04-09,677.77,680.97,669.43,677.02,21437087.0,0.0,691.7033668605525,782.8981625506686,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.39531809615676616,-0.009915179877157065,0.9952063741331839,0.4351277413446737
2021-04-12,685.7,704.8,682.09,701.98,29135670.0,0.0,692.1063720817073,782.0930067043934,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.37302501719317993,0.03686744852441581,0.995206500586935,0.4254638915795261
2021-04-13,712.7,763.0,710.66,762.32,44652808.0,0.0,694.8598476863461,781.8962603690263,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.319132213320472,0.08595686486794496,0.9952066257437816,0.4610490825457113
2021-04-14,770.7,780.79,728.03,732.23,49017434.0,0.0,696.3253438555091,781.4020687235634,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3460071630806606,-0.039471612970930936,0.9952067496235615,0.5427869203231975
2021-04-15,743.1,743.69,721.31,738.85,27848900.0,0.0,697.992977429803,780.9786650546722,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3400944955029787,0.00904087513486207,0.9952068722457205,0.5041448483202674
2021-04-16,728.65,749.41,724.6,739.78,27979526.0,0.0,699.6316841972617,780.5687280889541,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.33926386395505664,0.0012587128645868972,0.9952069936293171,0.5128897295457345
2021-04-19,719.6,725.4,691.8001,714.63,39686226.0,0.0,700.2198534444279,779.9126213418004,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3617266418370355,-0.03399659358187568,0.9952071137930235,0.5141137036770778
2021-04-20,717.42,737.25,710.685,718.99,35609038.0,0.0,700.955937623078,779.3064261045687,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3578324982360245,0.006101059289422617,0.9952072327551318,0.48092110443481295
2021-04-21,704.77,744.84,698.0,744.12,31215514.0,0.0,702.6486459515846,778.956312411986,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.33538758339808694,0.034951807396486734,0.9952073505335829,0.4868240859362684
2021-04-22,741.5,753.77,718.04,719.69,35590255.0,0.0,703.3169343456402,778.366597860623,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3572072916945777,-0.0328307262269526,0.9952074671459528,0.5203740595652309
2021-04-23,719.8,737.36,715.46,729.4,28413889.0,0.0,704.339799665419,777.8793680311641,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3485347838125096,0.013491920132279178,0.9952075826094708,0.48835935532959174
2021-04-26,741.0,749.3,732.6053,738.2,31038502.0,0.0,705.6676506589321,777.4845484487644,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.34067504443432206,0.012064710721140681,0.9952076969410346,0.5013705020570599
2021-04-27,717.96,724.0,703.3501,704.74,29436995.0,0.0,705.6312722017191,776.7607220960405,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.3705599171154757,-0.04532646979138455,0.99520781015721,0.5130091189853485
2021-04-28,696.41,708.5,693.6,694.4,22271047.0,0.0,705.1908301545928,775.9412124234431,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.37979511088484597,-0.01467207764565659,0.995207922274239,0.4687299663990466
2021-04-29,699.51,702.25,668.5002,677.0,28845449.0,0.0,704.0853074034324,774.956722747588,0.0,12087611.85494099,0.0,0.0,12087611.85494099,20.8761185494099,0.0,-0.39533595920080744,-0.0250576036866359,0.9952080333080373,0.45451647436727877
