Asset A,Asset B,Normal SDD,SDD,Dummy Same Sector
FTT,XRP,1187863729.9173398,7928.733075579215,0
FTT,XTZ,1212490521.7897544,11287.879694959438,0
FTT,ZEC,1202389618.2246194,8419.616527062375,0
FTT,ZIL,inf,58360.5571469082,0
FTT,ZRX,inf,2405.4749020756963,0
FUN,GTO,inf,14733.28884105736,0
FUN,HBAR,12318590829.96411,18487.61107235134,0
FUN,ICX,inf,16039.315266428244,0
FUN,IOST,inf,6551.226029608836,0
FUN,IOTA,inf,14430.701197372586,0
FUN,IOTX,inf,6804.771114005965,0
FUN,LINK,11808397153.455954,15023.283337248457,0
FUN,LSK,12247527597.609451,26730.339486583696,0
FUN,LTC,11949552460.846869,23448.288711391997,0
FUN,MATIC,11517230446.778687,9107.29100745946,0
FUN,MITH,9228995019.778038,13660.360092996987,0
FUN,NANO,inf,12106.561870877762,0
FUN,NEO,inf,19924.99847739027,0
FUN,NULS,12134312956.53257,25469.598275325683,0
FUN,OMG,inf,11877.694341479979,0
FUN,ONT,12032242432.691355,28853.80763138264,0
FUN,QTUM,inf,20297.959340564707,0
FUN,RLC,inf,17691.658749594822,0
FUN,STX,11182179554.04183,8751.363170375804,0
FUN,THETA,inf,461848.5257731104,0
FUN,TRX,inf,21897.181809497986,0
FUN,TUSD,12414962215.87572,36276.301835927006,0
FUN,VET,inf,17094.890965594546,0
FUN,WAN,inf,13892.42091419295,0
FUN,WAVES,12084399306.736904,10220.791228869135,0
FUN,WTC,12370413532.40231,24945.11486567034,0
FUN,XLM,inf,15233.12623951292,0
FUN,XMR,inf,25581.92672467253,0
FUN,XRP,12334285144.305895,27553.45623108082,0
FUN,XTZ,12406359812.733194,32945.48273341526,0
FUN,ZEC,12374855360.054327,28007.02390557722,0
FUN,ZIL,inf,31653.237717221007,0
FUN,ZRX,inf,13402.972205456828,0
GTO,HBAR,inf,2314.8524691582493,0
GTO,ICX,0.0,2282.748304462039,0
GTO,IOST,0.0,4127.125483587851,0
GTO,IOTA,0.0,1710.3591147066259,0
GTO,IOTX,0.0,3993.801542250397,0
GTO,LINK,inf,3607.966027129956,0
GTO,LSK,inf,4735.675070440889,0
GTO,LTC,inf,4647.739850928207,0
GTO,MATIC,inf,15205.578301977006,0
GTO,MITH,inf,5821.3447435848,0
GTO,NANO,0.0,3324.4561055145823,0
GTO,NEO,0.0,2847.664308439629,0
GTO,NULS,inf,4322.195616045457,0
GTO,OMG,0.0,4994.3121820728065,0
GTO,ONT,inf,5788.5287937018,0
GTO,QTUM,0.0,2072.1921581341894,0
GTO,RLC,0.0,3524.546158125145,0
GTO,STX,inf,2451.440927065382,0
GTO,THETA,0.0,568179.5233988722,0
GTO,TRX,0.0,2641.2421501634312,0
GTO,TUSD,inf,9498.528176073309,0
GTO,VET,0.0,23719.825504944685,0
GTO,WAN,0.0,925.461042589936,0
GTO,WAVES,inf,4272.629360054399,0
GTO,WTC,inf,4058.629016896437,0
GTO,XLM,0.0,3063.066923444598,0
GTO,XMR,0.0,5072.29251509278,0
GTO,XRP,inf,4844.904503936062,0
GTO,XTZ,inf,7790.883948148593,0
GTO,ZEC,inf,5690.929763523296,0
GTO,ZIL,0.0,72323.17023276929,0
GTO,ZRX,0.0,2455.1869599712195,0
HBAR,ICX,inf,499.17264367374844,0
HBAR,IOST,inf,5551.8320404373535,0
HBAR,IOTA,inf,830.2522871415227,0
HBAR,IOTX,inf,5670.696561994345,0
HBAR,LINK,6728550.484151461,1915.4051350585953,0
HBAR,LSK,170352.74875721778,1315.0624521948007,0
HBAR,LTC,3368173.7022205805,1288.5304497013506,0
HBAR,MATIC,17636478.242955346,19271.488649686893,0
HBAR,MITH,393679219.69437814,13921.666590859884,0
HBAR,NANO,inf,2277.0184558079955,0
HBAR,NEO,inf,1017.7196621303394,0
HBAR,NULS,1090897.237420311,1176.348199344575,0
HBAR,OMG,inf,6271.105020503086,0
HBAR,ONT,2439279.009249879,1931.6310604597797,0
HBAR,QTUM,inf,794.0875559506856,0
HBAR,RLC,inf,1688.8998976259277,0
HBAR,STX,34680886.39490002,5156.638680504685,0
HBAR,THETA,inf,610174.489702668,0
HBAR,TRX,inf,942.5307322590227,0
HBAR,TUSD,234410.99177840873,4123.190463986689,0
HBAR,VET,inf,33530.628098755384,0
HBAR,WAN,inf,1028.4107329399112,0
HBAR,WAVES,1623475.5713662833,4580.186526997351,0
HBAR,WTC,76147.12758652784,906.2732349523377,0
HBAR,XLM,inf,1304.4670642553242,0
HBAR,XMR,inf,1565.0099607182935,0
HBAR,XRP,93790.75401928333,1843.5379543999873,0
HBAR,XTZ,198761.9371446248,3063.056275418229,0
HBAR,ZEC,103571.80433930446,1850.6018213436405,0
HBAR,ZIL,inf,85124.42710136254,0
HBAR,ZRX,inf,1343.2493287543934,0
ICX,IOST,0.0,4304.932261369394,0
ICX,IOTA,0.0,287.2192864416481,0
ICX,IOTX,0.0,4771.600179512736,0
ICX,LINK,inf,877.4732525580004,0
ICX,LSK,inf,1598.2843901634703,0
ICX,LTC,inf,1188.9860279727186,0
ICX,MATIC,inf,18988.747146873342,0
ICX,MITH,inf,13692.48926689657,0
ICX,NANO,0.0,1172.8602143674457,0
ICX,NEO,0.0,672.3391757220252,0
ICX,NULS,inf,1414.8930360518832,0
ICX,OMG,0.0,4327.121671683297,0
ICX,ONT,inf,2214.7072943514604,0
ICX,QTUM,0.0,675.2471433771824,0
ICX,RLC,0.0,969.9833627252632,0
ICX,STX,inf,4319.469956095526,0
ICX,THETA,0.0,605862.8763352726,0
ICX,TRX,0.0,852.3698467293568,0
ICX,TUSD,inf,4777.83803434827,0
ICX,VET,0.0,32017.45203265459,0
ICX,WAN,0.0,624.3482756682081,0
ICX,WAVES,inf,2984.2146682205207,0
ICX,WTC,inf,1171.865480826645,0
ICX,XLM,0.0,537.1729266654735,0
ICX,XMR,0.0,1531.1881998982867,0
ICX,XRP,inf,2094.7711304946392,0
ICX,XTZ,inf,3575.066013076718,0
ICX,ZEC,inf,2065.974499569681,0
ICX,ZIL,0.0,80508.45103316216,0
ICX,ZRX,0.0,446.0440219861018,0
IOST,IOTA,0.0,3080.177730359586,0
IOST,IOTX,0.0,1347.5148483205692,0
IOST,LINK,inf,4934.331463730852,0
IOST,LSK,inf,10583.503350645045,0
IOST,LTC,inf,9104.614357670856,0
IOST,MATIC,inf,7447.055171189573,0
IOST,MITH,inf,7630.898910169571,0
IOST,NANO,0.0,2982.4655587249745,0
IOST,NEO,0.0,6238.657477331825,0
IOST,NULS,inf,9869.635172406759,0
IOST,OMG,0.0,5110.722173084908,0
IOST,ONT,inf,12053.633179927858,0
IOST,QTUM,0.0,6462.064423446151,0
IOST,RLC,0.0,6279.210707212549,0
IOST,STX,inf,1258.6342917876643,0
IOST,THETA,0.0,520068.8643831453,0
IOST,TRX,0.0,7506.608231112548,0
IOST,TUSD,inf,17362.23911755106,0
IOST,VET,0.0,16189.674320762364,0
IOST,WAN,0.0,3102.7145858479353,0
IOST,WAVES,inf,3427.5496799722096,0
IOST,WTC,inf,9380.264196628075,0
IOST,XLM,0.0,4829.842745394139,0
IOST,XMR,0.0,10153.342209027987,0
IOST,XRP,inf,11105.38100786615,0
IOST,XTZ,inf,15003.996882050149,0
IOST,ZEC,inf,11599.734012293111,0
IOST,ZIL,0.0,51611.09997124788,0
IOST,ZRX,0.0,3710.9983215760512,0
IOTA,IOTX,0.0,3741.187751350019,0
IOTA,LINK,inf,967.3022272534447,0
IOTA,LSK,inf,2481.392191247463,0
IOTA,LTC,inf,1891.8490481668982,0
IOTA,MATIC,inf,16584.794185440012,0
IOTA,MITH,inf,11379.196097762642,0
IOTA,NANO,0.0,815.5134614965609,0
IOTA,NEO,0.0,769.6721490295461,0
IOTA,NULS,inf,2154.174689612098,0
IOTA,OMG,0.0,3782.4355781316963,0
IOTA,ONT,inf,3198.464350779158,0
IOTA,QTUM,0.0,779.2369591651209,0
IOTA,RLC,0.0,1281.2626937906273,0
IOTA,STX,inf,2866.408481073073,0
IOTA,THETA,0.0,591325.8525658738,0
IOTA,TRX,0.0,1160.226246320345,0
IOTA,TUSD,inf,6258.96084633945,0
IOTA,VET,0.0,27338.585335772328,0
IOTA,WAN,0.0,389.07009827366005,0
IOTA,WAVES,inf,2407.614049019507,0
IOTA,WTC,inf,1928.333101224962,0
IOTA,XLM,0.0,667.0921750763403,0
IOTA,XMR,0.0,2291.48647857642,0
IOTA,XRP,inf,2729.600276050163,0
IOTA,XTZ,inf,4841.694087530044,0
IOTA,ZEC,inf,2970.2424439234264,0
IOTA,ZIL,0.0,75463.7051041876,0
IOTA,ZRX,0.0,439.3558141459157,0
IOTX,LINK,inf,5205.0312140785345,0
IOTX,LSK,inf,11228.145910874455,0
IOTX,LTC,inf,10007.013850356216,0
IOTX,MATIC,inf,6261.383100278738,0
IOTX,MITH,inf,6793.5648234098335,0
IOTX,NANO,0.0,4428.788592057581,0
IOTX,NEO,0.0,6979.407761123186,0
IOTX,NULS,inf,10249.296220611766,0
IOTX,OMG,0.0,3776.578811555991,0
IOTX,ONT,inf,12711.309270052425,0
IOTX,QTUM,0.0,7057.086073335317,0
IOTX,RLC,0.0,5706.254730133445,0
IOTX,STX,inf,1794.2529152098355,0
IOTX,THETA,0.0,510843.2164580973,0
IOTX,TRX,0.0,7978.809107796877,0
IOTX,TUSD,inf,18315.358465040696,0
IOTX,VET,0.0,16701.122444672266,0
IOTX,WAN,0.0,2967.0167967658176,0
IOTX,WAVES,inf,3368.7125955081374,0
IOTX,WTC,inf,9828.622118913376,0
IOTX,XLM,0.0,5758.898350309755,0
IOTX,XMR,0.0,10837.150596212598,0
IOTX,XRP,inf,11930.645026584309,0
IOTX,XTZ,inf,15896.512487492515,0
IOTX,ZEC,inf,12430.222710710923,0
IOTX,ZIL,0.0,49268.40270987309,0
IOTX,ZRX,0.0,3979.041963664155,0
LINK,LSK,5281917.78897346,2807.918060261223,0
LINK,LTC,1156070.0658979437,1627.4437726456858,0
LINK,MATIC,7888808.082982124,21079.857260093897,0
LINK,MITH,329091345.3067365,15471.189046871597,0
LINK,NANO,inf,1104.7294617015596,0
LINK,NEO,inf,950.7044657575574,0
LINK,NULS,3510162.637150103,2392.563541102788,0
LINK,OMG,inf,2524.1002016851758,0
LINK,ONT,2179885.465764426,3165.836114338911,0
LINK,QTUM,inf,1394.7756133445075,0
LINK,RLC,inf,497.4458853016162,0
LINK,STX,15316625.470856458,4650.221824327271,0
LINK,THETA,inf,608571.3657432756,0
LINK,TRX,inf,1467.5248837838367,0
LINK,TUSD,8858295.580653314,5904.765562306121,0
LINK,VET,inf,31461.040000337154,0
LINK,WAN,inf,1371.0253538556944,0
LINK,WAVES,2108068.4728697687,1726.7514531251097,0
LINK,WTC,7767763.466020211,2376.698246143157,0
LINK,XLM,inf,465.425409105318,0
LINK,XMR,inf,1955.3524048743386,0
LINK,XRP,6780558.456505965,2786.910759636151,0
LINK,XTZ,8639761.50823235,4661.700825691009,0
LINK,ZEC,7790229.567254166,2833.596756319767,0
LINK,ZIL,inf,77985.0667781086,0
LINK,ZRX,inf,579.9999509816444,0
LSK,LTC,2398287.8510563076,387.9063916284515,0
LSK,MATIC,15117132.629500266,29804.25786050145,0
LSK,MITH,379503628.0434755,20396.024069867835,0
LSK,NANO,inf,4112.556114533675,0
LSK,NEO,inf,1080.4596441394865,0
LSK,NULS,524100.5968752869,163.1162186052014,0
LSK,OMG,inf,8703.14262530967,0
LSK,ONT,1427638.6200492135,104.41336673366328,0
LSK,QTUM,inf,869.6003333066753,0
LSK,RLC,inf,2242.6486662114758,0
LSK,STX,30698217.65889656,9727.822537100417,0
LSK,THETA,inf,662340.7610957755,0
LSK,TRX,inf,585.8701905998927,0
LSK,TUSD,711257.3710922607,948.01502174915,0
LSK,VET,inf,44160.40772628036,0
LSK,WAN,inf,3129.773085597254,0
LSK,WAVES,1011650.5438625407,7275.63621532219,0
LSK,WTC,387271.3505756663,73.55724400467578,0
LSK,XLM,inf,2100.740721648736,0
LSK,XMR,inf,268.2859492042573,0
LSK,XRP,248698.92918554044,277.6221256744264,0
LSK,XTZ,643247.9352485458,457.5144679198871,0
LSK,ZEC,440120.7186805629,127.53370369595355,0
LSK,ZIL,inf,103633.521171446,0
LSK,ZRX,inf,2753.713877587964,0
LTC,MATIC,8808344.80316179,28216.245618012046,0
LTC,MITH,343737179.0510202,20008.510509945463,0
LTC,NANO,inf,2722.938995637915,0
LTC,NEO,inf,695.2689779148393,0
LTC,NULS,1610592.5864750468,468.97512188948747,0
LTC,OMG,inf,7151.169798994917,0
LTC,ONT,1184060.2240444445,504.357957177019,0
LTC,QTUM,inf,794.5202570982852,0
LTC,RLC,inf,1633.2263116512945,0
LTC,STX,18800082.735146593,8334.938285495637,0
LTC,THETA,inf,653309.7557812311,0
LTC,TRX,inf,536.8760821867893,0
LTC,TUSD,4999212.2410505675,1612.0809840656816,0
LTC,VET,inf,41453.90269951449,0
LTC,WAN,inf,2705.4247684976503,0
LTC,WAVES,620271.5203857517,5297.620266109201,0
LTC,WTC,4180860.245266122,412.9276022733611,0
LTC,XLM,inf,1039.7418864285378,0
LTC,XMR,inf,128.8069239125784,0
LTC,XRP,3463829.853470103,469.7567163826356,0
LTC,XTZ,4834317.192573013,1016.8953839917881,0
LTC,ZEC,4206048.629338828,321.2981053096978,0
LTC,ZIL,inf,97048.2914164622,0
LTC,ZRX,inf,1983.7248651346276,0
MATIC,MITH,266478947.1299157,9369.208595644797,0
MATIC,NANO,inf,17480.38071605779,0
MATIC,NEO,inf,23275.996521141013,0
MATIC,NULS,11667337.740117664,28556.172467328754,0
MATIC,OMG,inf,17867.437772199548,0
MATIC,ONT,9247125.039408263,32521.572408191063,0
MATIC,QTUM,inf,23096.326629272087,0
MATIC,RLC,inf,22392.406457644254,0
MATIC,STX,6362641.468119336,8592.098890457282,0
MATIC,THETA,inf,426052.1769035463,0
MATIC,TRX,inf,24976.756547259796,0
MATIC,TUSD,21849286.792788398,40565.52987484511,0
MATIC,VET,inf,11717.440165918588,0
MATIC,WAN,inf,15380.206541598285,0
MATIC,WAVES,11816021.112718532,15887.556355926048,0
MATIC,WTC,19893419.902327806,27534.539431687535,0
MATIC,XLM,inf,21073.48982602582,0
MATIC,XMR,inf,29858.997258672065,0
MATIC,XRP,18621512.949144617,31120.981735914716,0
MATIC,XTZ,21493496.769749478,37064.788358655685,0
MATIC,ZEC,20252368.38322385,32051.253837432087,0
MATIC,ZIL,inf,32341.08366735207,0
MATIC,ZRX,inf,18208.443023723823,0
MITH,NANO,inf,13265.230534664415,0
MITH,NEO,inf,15361.043379323106,0
MITH,NULS,359802672.858807,19386.761632556278,0
MITH,OMG,inf,12239.037495373606,0
MITH,ONT,342267959.8910648,22503.920898201228,0
MITH,QTUM,inf,13907.540090274892,0
MITH,RLC,inf,15757.3161217779,0
MITH,STX,211953272.70821628,4949.014486272889,0
MITH,THETA,inf,475073.2037884583,0
MITH,TRX,inf,15470.156153365288,0
MITH,TUSD,410882548.66113734,29346.746724746838,0
MITH,VET,inf,11326.569668131458,0
MITH,WAN,inf,9216.78167187928,0
MITH,WAVES,361691581.33860195,12098.323760698873,0
MITH,WTC,402508237.7311531,18870.95180876848,0
MITH,XLM,inf,15075.009086128837,0
MITH,XMR,inf,20974.796382917735,0
MITH,XRP,394382826.6442076,20421.499414687773,0
MITH,XTZ,409287378.5957022,26314.540420258014,0
MITH,ZEC,403944801.19932866,22336.67067015727,0
MITH,ZIL,inf,49546.10114970195,0
MITH,ZRX,inf,13132.836844395462,0
NANO,NEO,0.0,1561.1058552942386,0
NANO,NULS,inf,3659.3724472817535,0
NANO,OMG,0.0,3972.0711315377343,0
NANO,ONT,inf,4753.102931334748,0
NANO,QTUM,0.0,2031.433483949451,0
NANO,RLC,0.0,2068.1500875826796,0
NANO,STX,inf,3355.1711694648247,0
NANO,THETA,0.0,589375.1795262913,0
NANO,TRX,0.0,2516.5345079702975,0
NANO,TUSD,inf,8007.287069691932,0
NANO,VET,0.0,26515.53148666555,0
NANO,WAN,0.0,1616.2403143785555,0
NANO,WAVES,inf,2238.862915190316,0
NANO,WTC,inf,3537.5496458076796,0
NANO,XLM,0.0,770.4024293446674,0
NANO,XMR,0.0,3438.4977753588555,0
NANO,XRP,inf,4300.535130077323,0
NANO,XTZ,inf,6490.542663466007,0
NANO,ZEC,inf,4318.669422896106,0
NANO,ZIL,0.0,71641.58815306809,0
NANO,ZRX,0.0,963.7540582758849,0
NEO,NULS,inf,883.3673296046366,0
NEO,OMG,0.0,4730.2569846181805,0
NEO,ONT,inf,1336.1648475255165,0
NEO,QTUM,0.0,233.67263182676228,0
NEO,RLC,0.0,1008.047834401405,0
NEO,STX,inf,5434.070004653754,0
NEO,THETA,0.0,625727.9815877972,0
NEO,TRX,0.0,265.8901778878675,0
NEO,TUSD,inf,3439.8731661255842,0
NEO,VET,0.0,33138.32295764684,0
NEO,WAN,0.0,1309.6719756698733,0
NEO,WAVES,inf,3767.599978012097,0
NEO,WTC,inf,844.5256204560962,0
NEO,XLM,0.0,807.9109574441335,0
NEO,XMR,0.0,738.72530398307,0
NEO,XRP,inf,1033.4146628874482,0
NEO,XTZ,inf,2479.098207485967,0
NEO,ZEC,inf,1180.5590908230872,0
NEO,ZIL,0.0,87926.47341664923,0
NEO,ZRX,0.0,1110.5860856748407,0
NULS,OMG,inf,7783.936141198311,0
NULS,ONT,415512.0791271993,210.90612267544734,0
NULS,QTUM,inf,708.0446422454011,0
NULS,RLC,inf,1621.015838322082,0
NULS,STX,25302796.28167057,8998.661027379283,0
NULS,THETA,inf,656352.6385954724,0
NULS,TRX,inf,511.39243269730304,0
NULS,TUSD,2143425.3134370963,1358.3729046851731,0
NULS,VET,inf,42041.87876661419,0
NULS,WAN,inf,2715.7408641681413,0
NULS,WAVES,819351.8877773288,6771.439802498985,0
NULS,WTC,1566710.9322962882,121.99331983196306,0
NULS,XLM,inf,1886.5424988799637,0
NULS,XMR,inf,351.9045455342979,0
NULS,XRP,1222558.6033162442,412.9249475432395,0
NULS,XTZ,2025417.4931232277,747.9747288866116,0
NULS,ZEC,1647813.9041772278,253.71641474292073,0
NULS,ZIL,inf,100668.53006432512,0
NULS,ZRX,inf,2314.359572724683,0
OMG,ONT,inf,9346.366696439809,0
OMG,QTUM,0.0,5230.357879530429,0
OMG,RLC,0.0,2990.536745127696,0
OMG,STX,inf,4432.878162274581,0
OMG,THETA,0.0,563014.9653948201,0
OMG,TRX,0.0,5569.6224947481205,0
OMG,TUSD,inf,13901.166629976262,0
OMG,VET,0.0,24483.817535964736,0
OMG,WAN,0.0,3117.228414581159,0
OMG,WAVES,inf,1786.0247405363184,0
OMG,WTC,inf,7812.286806866739,0
OMG,XLM,0.0,4028.2786594429745,0
OMG,XMR,0.0,7433.809131105922,0
OMG,XRP,inf,8467.162204646484,0
OMG,XTZ,inf,12019.14534172569,0
OMG,ZEC,inf,9067.8909038146,0
OMG,ZIL,0.0,62757.92774057868,0
OMG,ZRX,0.0,2846.8556335639287,0
ONT,QTUM,inf,1235.3638759934004,0
ONT,RLC,inf,2451.2561694186015,0
ONT,STX,20615105.539635498,11104.288117886059,0
ONT,THETA,inf,675013.7048250729,0
ONT,TRX,inf,857.8288738714189,0
ONT,TUSD,3925089.2636346873,574.9031631382373,0
ONT,VET,inf,46558.26582738083,0
ONT,WAN,inf,3967.549993245544,0
ONT,WAVES,935292.353252749,8178.672604397753,0
ONT,WTC,3119256.39348666,249.13478181352428,0
ONT,XLM,inf,2583.1748855766773,0
ONT,XMR,inf,275.7467075152641,0
ONT,XRP,2532534.274507591,281.73207979311854,0
ONT,XTZ,3762236.679123671,210.21944503433573,0
ONT,ZEC,3218676.353485829,49.78956156624192,0
ONT,ZIL,inf,107953.30219592874,0
ONT,ZRX,inf,3354.346372361764,0
QTUM,RLC,0.0,1212.1791969860092,0
QTUM,STX,inf,5340.325849675313,0
QTUM,THETA,0.0,623816.3934658086,0
QTUM,TRX,0.0,144.1684938833016,0
QTUM,TUSD,inf,3340.4465561178495,0
QTUM,VET,0.0,33303.97615621986,0
QTUM,WAN,0.0,1102.252426850357,0
QTUM,WAVES,inf,4236.886467775126,0
QTUM,WTC,inf,629.8857194205029,0
QTUM,XLM,0.0,997.6136620482779,0
QTUM,XMR,0.0,874.7878794480794,0
QTUM,XRP,inf,868.907367164852,0
QTUM,XTZ,inf,2333.129651967654,0
QTUM,ZEC,inf,1149.4610963936075,0
QTUM,ZIL,0.0,88822.30595712937,0
QTUM,ZRX,0.0,1210.9778514389354,0
RLC,STX,inf,5732.32948580968,0
RLC,THETA,0.0,616966.0553638438,0
RLC,TRX,0.0,1256.674741090516,0
RLC,TUSD,inf,5060.5338930778635,0
RLC,VET,0.0,33598.884184917246,0
RLC,WAN,0.0,1397.7797931149898,0
RLC,WAVES,inf,2962.6547429155507,0
RLC,WTC,inf,1784.0371811838759,0
RLC,XLM,0.0,1058.5275700354728,0
RLC,XMR,0.0,1729.472874955506,0
RLC,XRP,inf,2407.488172340377,0
RLC,XTZ,inf,3886.0208353757644,0
RLC,ZEC,inf,2346.8252530414184,0
RLC,ZIL,0.0,82521.5937008783,0
RLC,ZRX,0.0,827.0227838007597,0
STX,THETA,inf,523567.53234077786,0
STX,TRX,inf,6283.455567670773,0
STX,TUSD,40143026.35807922,16237.60808219733,0
STX,VET,inf,14732.15163179311,0
STX,WAN,inf,2463.0563132360376,0
STX,WAVES,24028581.553499073,3026.1974282838155,0
STX,WTC,37511808.16256998,8632.921847872967,0
STX,XLM,inf,4592.209656940125,0
STX,XMR,inf,9224.837196047738,0
STX,XRP,35011824.29329137,9698.039055918927,0
STX,XTZ,39640037.70667244,13967.081476527359,0
STX,ZEC,37803531.684846744,10669.894842849539,0
STX,ZIL,inf,54022.78108079784,0
STX,ZRX,inf,3846.5670689070007,0
THETA,TRX,0.0,633960.6337614593,0
THETA,TUSD,inf,711473.7727507226,0
THETA,VET,0.0,398193.01444615796,0
THETA,WAN,0.0,579293.8840862248,0
THETA,WAVES,inf,562337.7687812271,0
THETA,WTC,inf,652316.4834355204,0
THETA,XLM,0.0,612249.068449836,0
THETA,XMR,0.0,661115.0422351421,0
THETA,XRP,inf,665940.4161913776,0
THETA,XTZ,inf,696467.5801322777,0
THETA,ZEC,inf,673060.1527696674,0
THETA,ZIL,0.0,276692.2645889719,0
THETA,ZRX,0.0,597125.7120797442,0
TRX,TUSD,inf,2635.773392817976,0
TRX,VET,0.0,35967.361946065976,0
TRX,WAN,0.0,1454.6646392260711,0
TRX,WAVES,inf,4577.191902322262,0
TRX,WTC,inf,459.23969888484305,0
TRX,XLM,0.0,1114.5516088670545,0
TRX,XMR,0.0,512.5396620168477,0
TRX,XRP,inf,529.4834676052989,0
TRX,XTZ,inf,1790.2943837322155,0
TRX,ZEC,inf,771.5418470591898,0
TRX,ZIL,0.0,92170.80229745248,0
TRX,ZRX,0.0,1488.7491891159223,0
TUSD,VET,inf,56623.86490902482,0
TUSD,WAN,inf,7388.01452464143,0
TUSD,WAVES,2707976.2923518415,12242.237731636636,0
TUSD,WTC,50520.544236304384,1410.4702987911758,0
TUSD,XLM,inf,5026.505429189876,0
TUSD,XMR,inf,1202.932211609185,0
TUSD,XRP,217216.85318339278,1090.7056285889437,0
TUSD,XTZ,2024.2533229602993,107.56470997489892,0
TUSD,ZEC,38465.60007144494,650.3070171160371,0
TUSD,ZIL,inf,122892.95915427993,0
TUSD,ZRX,inf,6402.853928459359,0
VET,WAN,0.0,25844.46853888578,0
VET,WAVES,inf,24049.818574470784,0
VET,WTC,inf,41799.87823494192,0
VET,XLM,0.0,32499.237303463782,0
VET,XMR,0.0,42971.18247722227,0
VET,XRP,inf,43375.17867495272,0
VET,XTZ,inf,52378.57846855712,0
VET,ZEC,inf,45797.67938945675,0
VET,ZIL,0.0,29438.78389074675,0
VET,ZRX,0.0,29887.881716336993,0
WAN,WAVES,inf,2278.5385344574483,0
WAN,WTC,inf,2486.8170542750113,0
WAN,XLM,0.0,1251.9719981872108,0
WAN,XMR,0.0,3062.3096629408064,0
WAN,XRP,inf,3365.478652062759,0
WAN,XTZ,inf,5847.954004175596,0
WAN,ZEC,inf,3824.878112518719,0
WAN,ZIL,0.0,72517.62124724501,0
WAN,ZRX,0.0,719.3526996112008,0
WAVES,WTC,2129933.4905837458,6567.649808039754,0
WAVES,XLM,inf,2208.085580333498,0
WAVES,XMR,inf,5950.1583135069,0
WAVES,XRP,1580660.4304930414,6915.149479061187,0
WAVES,XTZ,2593664.8794531105,10489.193392620313,0
WAVES,ZEC,2143991.8984519206,7615.078228118673,0
WAVES,ZIL,inf,61353.58461472569,0
WAVES,ZRX,inf,2108.2608816596544,0
WTC,XLM,inf,1766.9398923977549,0
WTC,XMR,inf,345.86392188236584,0
WTC,XRP,91606.48435939428,412.085575057402,0
WTC,XTZ,33795.21660344362,786.3499957117431,0
WTC,ZEC,6854.126078107845,273.6163521040596,0
WTC,ZIL,inf,99758.29375996851,0
WTC,ZRX,inf,2203.1911213481653,0
XLM,XMR,0.0,1545.4472657971332,0
XLM,XRP,inf,2126.391201929427,0
XLM,XTZ,inf,3852.4553071282567,0
XLM,ZEC,inf,2230.540426765698,0
XLM,ZIL,0.0,79907.32756399273,0
XLM,ZRX,0.0,526.8300743272257,0
XMR,XRP,inf,273.4252229650684,0
XMR,XTZ,inf,717.3916711302226,0
XMR,ZEC,inf,151.96146508806729,0
XMR,ZIL,0.0,100774.58196761354,0
XMR,ZRX,0.0,2403.515922214284,0
XRP,XTZ,184707.1803356862,626.7214423435206,0
XRP,ZEC,89751.50108127095,211.64977506566535,0
XRP,ZIL,inf,104579.35999505923,0
XRP,ZRX,inf,3059.376990339998,0
XTZ,ZEC,24352.192940159814,267.0077336867944,0
XTZ,ZIL,inf,116599.91609832733,0
XTZ,ZRX,inf,4990.003077511563,0
ZEC,ZIL,inf,106436.68779145934,0
ZEC,ZRX,inf,3149.943348499477,0
ZIL,ZRX,0.0,75386.2968096024,0
